Input Value	Input Type	Gene ID	
ENSG00000099849	Ensembl Gene ID	8045	
ENSG00000099860	Ensembl Gene ID	4616	
ENSG00000099864	Ensembl Gene ID	5064	
ENSG00000099866	Ensembl Gene ID	8174	
ENSG00000099869	Ensembl Gene ID	51214	
ENSG00000099875	Ensembl Gene ID	2872	
ENSG00000099889	Ensembl Gene ID	421	
ENSG00000099899	Ensembl Gene ID	27037	
ENSG00000099901	Ensembl Gene ID	5902	
ENSG00000099904	Ensembl Gene ID	29801	
ENSG00000099910	Ensembl Gene ID	84861	
ENSG00000099917	Ensembl Gene ID	51586	
ENSG00000099937	Ensembl Gene ID	3053	
ENSG00000099940	Ensembl Gene ID	9342	
ENSG00000099942	Ensembl Gene ID	1399	
ENSG00000099949	Ensembl Gene ID	8216	
ENSG00000099953	Ensembl Gene ID	4320	
ENSG00000099954	Ensembl Gene ID	27443	
ENSG00000099956	Ensembl Gene ID	6598	
ENSG00000099957	Ensembl Gene ID	9127	
ENSG00000099958	Ensembl Gene ID	91319	
ENSG00000099960	Ensembl Gene ID	6545	
ENSG00000099968	Ensembl Gene ID	23786	
ENSG00000099974	Ensembl Gene ID	100037417	
ENSG00000099977	Ensembl Gene ID	100037417; 1652	
ENSG00000099984	Ensembl Gene ID	2953	
ENSG00000099985	Ensembl Gene ID	5008	
ENSG00000099991	Ensembl Gene ID	23523	
ENSG00000099992	Ensembl Gene ID	83874	
ENSG00000099994	Ensembl Gene ID	56241	
ENSG00000099995	Ensembl Gene ID	10291	
ENSG00000099998	Ensembl Gene ID	2687	
ENSG00000099999	Ensembl Gene ID	200312	
ENSG00000100003	Ensembl Gene ID	23541	
ENSG00000100012	Ensembl Gene ID	266629	
ENSG00000100014	Ensembl Gene ID	23384	
ENSG00000100023	Ensembl Gene ID	23759	
ENSG00000100024	Ensembl Gene ID	51733	
ENSG00000100027	Ensembl Gene ID	29799	
ENSG00000100028	Ensembl Gene ID	6634	
ENSG00000100029	Ensembl Gene ID	23481	
ENSG00000100030	Ensembl Gene ID	5594	
ENSG00000100031	Ensembl Gene ID	728441; 2678; 91227; 102724197; 92086	
ENSG00000100033	Ensembl Gene ID	5625	
ENSG00000100034	Ensembl Gene ID	9647	
ENSG00000100036	Ensembl Gene ID	339665	
ENSG00000100038	Ensembl Gene ID	8940	
ENSG00000100053	Ensembl Gene ID	1417	
ENSG00000100055	Ensembl Gene ID	27128	
ENSG00000100056	Ensembl Gene ID	8220	
ENSG00000100058	Ensembl Gene ID	1416	
ENSG00000100060	Ensembl Gene ID	4242	
ENSG00000100065	Ensembl Gene ID	29775	
ENSG00000100068	Ensembl Gene ID	91355	
ENSG00000100075	Ensembl Gene ID	6576	
ENSG00000100077	Ensembl Gene ID	157	
ENSG00000100078	Ensembl Gene ID	50487	
ENSG00000100079	Ensembl Gene ID	3957	
ENSG00000100083	Ensembl Gene ID	26088	
ENSG00000100084	Ensembl Gene ID	7290	
ENSG00000100092	Ensembl Gene ID	23616	
ENSG00000100095	Ensembl Gene ID	23544	
ENSG00000100097	Ensembl Gene ID	3956	
ENSG00000100099	Ensembl Gene ID	89781	
ENSG00000100100	Ensembl Gene ID	113791	
ENSG00000100101	Ensembl Gene ID	-	
ENSG00000100104	Ensembl Gene ID	402055	
ENSG00000100105	Ensembl Gene ID	23598	
ENSG00000100106	Ensembl Gene ID	11078	
ENSG00000100109	Ensembl Gene ID	24144	
ENSG00000100116	Ensembl Gene ID	23464	
ENSG00000100121	Ensembl Gene ID	91227	
ENSG00000100122	Ensembl Gene ID	1414	
ENSG00000100124	Ensembl Gene ID	129138	
ENSG00000100129	Ensembl Gene ID	51386	
ENSG00000100138	Ensembl Gene ID	4809	
ENSG00000100139	Ensembl Gene ID	85377	
ENSG00000100142	Ensembl Gene ID	5435	
ENSG00000100146	Ensembl Gene ID	6663	
ENSG00000100147	Ensembl Gene ID	79879	
ENSG00000100150	Ensembl Gene ID	9681	
ENSG00000100151	Ensembl Gene ID	9463	
ENSG00000100154	Ensembl Gene ID	23331	
ENSG00000100156	Ensembl Gene ID	23539	
ENSG00000100162	Ensembl Gene ID	79019	
ENSG00000100167	Ensembl Gene ID	55964	
ENSG00000100170	Ensembl Gene ID	6523	
ENSG00000100181	Ensembl Gene ID	387590	
ENSG00000100191	Ensembl Gene ID	6527	
ENSG00000100196	Ensembl Gene ID	11015	
ENSG00000100197	Ensembl Gene ID	101929829; 1565	
ENSG00000100201	Ensembl Gene ID	10521	
ENSG00000100206	Ensembl Gene ID	11144	
ENSG00000100207	Ensembl Gene ID	6942	
ENSG00000100209	Ensembl Gene ID	150274	
ENSG00000100211	Ensembl Gene ID	25776	
ENSG00000100216	Ensembl Gene ID	56993	
ENSG00000100218	Ensembl Gene ID	27156	
ENSG00000100219	Ensembl Gene ID	7494	
ENSG00000100220	Ensembl Gene ID	51493	
ENSG00000100221	Ensembl Gene ID	9929	
ENSG00000100225	Ensembl Gene ID	25793	
ENSG00000100226	Ensembl Gene ID	9567	
ENSG00000100227	Ensembl Gene ID	84271	
ENSG00000100228	Ensembl Gene ID	9609	
ENSG00000100234	Ensembl Gene ID	7078	
ENSG00000100239	Ensembl Gene ID	9701	
ENSG00000100241	Ensembl Gene ID	6305	
ENSG00000100242	Ensembl Gene ID	25777	
ENSG00000100243	Ensembl Gene ID	1727	
ENSG00000100246	Ensembl Gene ID	10126	
ENSG00000100249	Ensembl Gene ID	25770	
ENSG00000100253	Ensembl Gene ID	55586	
ENSG00000100258	Ensembl Gene ID	91289	
ENSG00000100263	Ensembl Gene ID	25807	
ENSG00000100266	Ensembl Gene ID	11252	
ENSG00000100271	Ensembl Gene ID	25809	
ENSG00000100276	Ensembl Gene ID	10633	
ENSG00000100280	Ensembl Gene ID	162	
ENSG00000100281	Ensembl Gene ID	10042	
ENSG00000100284	Ensembl Gene ID	10043	
ENSG00000100285	Ensembl Gene ID	4744	
ENSG00000100288	Ensembl Gene ID	1120	
ENSG00000100290	Ensembl Gene ID	638	
ENSG00000100292	Ensembl Gene ID	3162	
ENSG00000100294	Ensembl Gene ID	27349	
ENSG00000100296	Ensembl Gene ID	8563	
ENSG00000100297	Ensembl Gene ID	4174	
ENSG00000100298	Ensembl Gene ID	164668	
ENSG00000100299	Ensembl Gene ID	410	
ENSG00000100300	Ensembl Gene ID	706	
ENSG00000100302	Ensembl Gene ID	23551	
ENSG00000100304	Ensembl Gene ID	23170	
ENSG00000100307	Ensembl Gene ID	23492	
ENSG00000100311	Ensembl Gene ID	5155	
ENSG00000100312	Ensembl Gene ID	49	
ENSG00000100314	Ensembl Gene ID	164633	
ENSG00000100316	Ensembl Gene ID	6122	
ENSG00000100319	Ensembl Gene ID	55954	
ENSG00000100320	Ensembl Gene ID	23543	
ENSG00000100321	Ensembl Gene ID	9145	
ENSG00000100324	Ensembl Gene ID	10454	
ENSG00000100325	Ensembl Gene ID	84164	
ENSG00000100330	Ensembl Gene ID	8897	
ENSG00000100335	Ensembl Gene ID	54471	
ENSG00000100336	Ensembl Gene ID	80832	
ENSG00000100341	Ensembl Gene ID	150379	
ENSG00000100342	Ensembl Gene ID	8542	
ENSG00000100344	Ensembl Gene ID	80339	
ENSG00000100345	Ensembl Gene ID	4627	
ENSG00000100346	Ensembl Gene ID	8911	
ENSG00000100347	Ensembl Gene ID	25813	
ENSG00000100348	Ensembl Gene ID	25828	
ENSG00000100350	Ensembl Gene ID	80020	
ENSG00000100351	Ensembl Gene ID	9402	
ENSG00000100353	Ensembl Gene ID	8664	
ENSG00000100354	Ensembl Gene ID	23112	
ENSG00000100359	Ensembl Gene ID	27352	
ENSG00000100360	Ensembl Gene ID	11020	
ENSG00000100362	Ensembl Gene ID	5816	
ENSG00000100364	Ensembl Gene ID	23313	
ENSG00000100365	Ensembl Gene ID	4689	
ENSG00000100368	Ensembl Gene ID	1439	
ENSG00000100372	Ensembl Gene ID	10478	
ENSG00000100373	Ensembl Gene ID	7380	
ENSG00000100376	Ensembl Gene ID	55007	
ENSG00000100379	Ensembl Gene ID	79734	
ENSG00000100380	Ensembl Gene ID	6767	
ENSG00000100385	Ensembl Gene ID	3560	
ENSG00000100387	Ensembl Gene ID	9978	
ENSG00000100393	Ensembl Gene ID	2033	
ENSG00000100395	Ensembl Gene ID	83746	
ENSG00000100399	Ensembl Gene ID	150356	
ENSG00000100401	Ensembl Gene ID	-	
ENSG00000100403	Ensembl Gene ID	23264	
ENSG00000100410	Ensembl Gene ID	84844	
ENSG00000100412	Ensembl Gene ID	50	
ENSG00000100413	Ensembl Gene ID	171568	
ENSG00000100416	Ensembl Gene ID	55687	
ENSG00000100417	Ensembl Gene ID	5372	
ENSG00000100418	Ensembl Gene ID	27351	
ENSG00000100422	Ensembl Gene ID	64781	
ENSG00000100425	Ensembl Gene ID	23774	
ENSG00000100426	Ensembl Gene ID	9889	
ENSG00000100427	Ensembl Gene ID	23209	
ENSG00000100429	Ensembl Gene ID	83933	
ENSG00000100433	Ensembl Gene ID	54207	
ENSG00000100439	Ensembl Gene ID	63874	
ENSG00000100441	Ensembl Gene ID	23351	
ENSG00000100442	Ensembl Gene ID	2287	
ENSG00000100445	Ensembl Gene ID	56948	
ENSG00000100448	Ensembl Gene ID	1511	
ENSG00000100450	Ensembl Gene ID	2999	
ENSG00000100453	Ensembl Gene ID	3002	
ENSG00000100461	Ensembl Gene ID	55147	
ENSG00000100462	Ensembl Gene ID	10419	
ENSG00000100473	Ensembl Gene ID	1690	
ENSG00000100478	Ensembl Gene ID	11154	
ENSG00000100479	Ensembl Gene ID	5427	
ENSG00000100483	Ensembl Gene ID	79609	
ENSG00000100485	Ensembl Gene ID	6655	
ENSG00000100490	Ensembl Gene ID	8814	
ENSG00000100503	Ensembl Gene ID	51199	
ENSG00000100504	Ensembl Gene ID	5836	
ENSG00000100505	Ensembl Gene ID	114088	
ENSG00000100519	Ensembl Gene ID	5706	
ENSG00000100522	Ensembl Gene ID	64841	
ENSG00000100523	Ensembl Gene ID	80821	
ENSG00000100526	Ensembl Gene ID	1033	
ENSG00000100528	Ensembl Gene ID	10175	
ENSG00000100532	Ensembl Gene ID	10668	
ENSG00000100554	Ensembl Gene ID	51382	
ENSG00000100557	Ensembl Gene ID	55195	
ENSG00000100558	Ensembl Gene ID	26499	
ENSG00000100564	Ensembl Gene ID	5283	
ENSG00000100565	Ensembl Gene ID	145497	
ENSG00000100567	Ensembl Gene ID	5684	
ENSG00000100568	Ensembl Gene ID	10490	
ENSG00000100575	Ensembl Gene ID	26520	
ENSG00000100577	Ensembl Gene ID	2954	
ENSG00000100578	Ensembl Gene ID	9786	
ENSG00000100580	Ensembl Gene ID	283578	
ENSG00000100583	Ensembl Gene ID	161394	
ENSG00000100591	Ensembl Gene ID	10598	
ENSG00000100592	Ensembl Gene ID	23002	
ENSG00000100593	Ensembl Gene ID	145501	
ENSG00000100596	Ensembl Gene ID	9517	
ENSG00000100599	Ensembl Gene ID	79890	
ENSG00000100600	Ensembl Gene ID	5641	
ENSG00000100601	Ensembl Gene ID	8846	
ENSG00000100603	Ensembl Gene ID	22938	
ENSG00000100604	Ensembl Gene ID	1113	
ENSG00000100605	Ensembl Gene ID	3705	
ENSG00000100612	Ensembl Gene ID	51635	
ENSG00000100614	Ensembl Gene ID	5494	
ENSG00000100625	Ensembl Gene ID	51804	
ENSG00000100626	Ensembl Gene ID	57452	
ENSG00000100628	Ensembl Gene ID	51676	
ENSG00000100629	Ensembl Gene ID	145508	
ENSG00000100632	Ensembl Gene ID	2079	
ENSG00000100644	Ensembl Gene ID	3091	
ENSG00000100647	Ensembl Gene ID	9766	
ENSG00000100650	Ensembl Gene ID	6430	
ENSG00000100652	Ensembl Gene ID	6554	
ENSG00000100664	Ensembl Gene ID	1983	
ENSG00000100665	Ensembl Gene ID	5267	
ENSG00000100678	Ensembl Gene ID	6547	
ENSG00000100697	Ensembl Gene ID	23405	
ENSG00000100711	Ensembl Gene ID	79038	
ENSG00000100714	Ensembl Gene ID	4522	
ENSG00000100721	Ensembl Gene ID	8115	
ENSG00000100722	Ensembl Gene ID	79882	
ENSG00000100726	Ensembl Gene ID	9894	
ENSG00000100731	Ensembl Gene ID	22990	
ENSG00000100739	Ensembl Gene ID	623	
ENSG00000100744	Ensembl Gene ID	51527	
ENSG00000100749	Ensembl Gene ID	7443	
ENSG00000100764	Ensembl Gene ID	5700	
ENSG00000100767	Ensembl Gene ID	89932	
ENSG00000100784	Ensembl Gene ID	9252	
ENSG00000100796	Ensembl Gene ID	55671	
ENSG00000100802	Ensembl Gene ID	60686	
ENSG00000100804	Ensembl Gene ID	5693	
ENSG00000100811	Ensembl Gene ID	7528	
ENSG00000100813	Ensembl Gene ID	22985	
ENSG00000100814	Ensembl Gene ID	57820	
ENSG00000100815	Ensembl Gene ID	9321	
ENSG00000100823	Ensembl Gene ID	328	
ENSG00000100836	Ensembl Gene ID	8106	
ENSG00000100842	Ensembl Gene ID	10278	
ENSG00000100852	Ensembl Gene ID	394	
ENSG00000100865	Ensembl Gene ID	51550	
ENSG00000100867	Ensembl Gene ID	10202	
ENSG00000100883	Ensembl Gene ID	6729	
ENSG00000100884	Ensembl Gene ID	9362	
ENSG00000100888	Ensembl Gene ID	57680	
ENSG00000100889	Ensembl Gene ID	5106	
ENSG00000100890	Ensembl Gene ID	9692	
ENSG00000100897	Ensembl Gene ID	80344	
ENSG00000100902	Ensembl Gene ID	5687	
ENSG00000100906	Ensembl Gene ID	4792	
ENSG00000100908	Ensembl Gene ID	51016	
ENSG00000100911	Ensembl Gene ID	5721	
ENSG00000100916	Ensembl Gene ID	84312	
ENSG00000100918	Ensembl Gene ID	9985	
ENSG00000100926	Ensembl Gene ID	10548	
ENSG00000100934	Ensembl Gene ID	10484	
ENSG00000100938	Ensembl Gene ID	51292	
ENSG00000100941	Ensembl Gene ID	5411	
ENSG00000100949	Ensembl Gene ID	5875	
ENSG00000100968	Ensembl Gene ID	4776	
ENSG00000100979	Ensembl Gene ID	5360	
ENSG00000100982	Ensembl Gene ID	63935	
ENSG00000100983	Ensembl Gene ID	2937	
ENSG00000100985	Ensembl Gene ID	4318	
ENSG00000100987	Ensembl Gene ID	30813	
ENSG00000100991	Ensembl Gene ID	26133	
ENSG00000100994	Ensembl Gene ID	5834	
ENSG00000100997	Ensembl Gene ID	26090	
ENSG00000101000	Ensembl Gene ID	10544	
ENSG00000101003	Ensembl Gene ID	9837	
ENSG00000101004	Ensembl Gene ID	22981	
ENSG00000101017	Ensembl Gene ID	958	
ENSG00000101019	Ensembl Gene ID	55245	
ENSG00000101040	Ensembl Gene ID	23613	
ENSG00000101049	Ensembl Gene ID	10110	
ENSG00000101052	Ensembl Gene ID	51098	
ENSG00000101057	Ensembl Gene ID	4605	
ENSG00000101074	Ensembl Gene ID	140902	
ENSG00000101076	Ensembl Gene ID	3172	
ENSG00000101079	Ensembl Gene ID	57446	
ENSG00000101082	Ensembl Gene ID	84174	
ENSG00000101084	Ensembl Gene ID	55969	
ENSG00000101096	Ensembl Gene ID	4773	
ENSG00000101098	Ensembl Gene ID	140730	
ENSG00000101104	Ensembl Gene ID	80336	
ENSG00000101109	Ensembl Gene ID	6789	
ENSG00000101115	Ensembl Gene ID	57167	
ENSG00000101126	Ensembl Gene ID	23394	
ENSG00000101132	Ensembl Gene ID	5203	
ENSG00000101134	Ensembl Gene ID	55816	
ENSG00000101138	Ensembl Gene ID	1477	
ENSG00000101144	Ensembl Gene ID	655	
ENSG00000101146	Ensembl Gene ID	-	
ENSG00000101150	Ensembl Gene ID	7165	
ENSG00000101152	Ensembl Gene ID	80331	
ENSG00000101158	Ensembl Gene ID	51497	
ENSG00000101160	Ensembl Gene ID	1522	
ENSG00000101161	Ensembl Gene ID	24148	
ENSG00000101162	Ensembl Gene ID	81027	
ENSG00000101166	Ensembl Gene ID	51012	
ENSG00000101180	Ensembl Gene ID	11255	
ENSG00000101181	Ensembl Gene ID	26164	
ENSG00000101182	Ensembl Gene ID	5688	
ENSG00000101187	Ensembl Gene ID	28231	
ENSG00000101188	Ensembl Gene ID	4923	
ENSG00000101189	Ensembl Gene ID	55257	
ENSG00000101190	Ensembl Gene ID	10732	
ENSG00000101191	Ensembl Gene ID	11083	
ENSG00000101193	Ensembl Gene ID	54994	
ENSG00000101194	Ensembl Gene ID	63910	
ENSG00000101197	Ensembl Gene ID	79444	
ENSG00000101198	Ensembl Gene ID	128414	
ENSG00000101199	Ensembl Gene ID	55738	
ENSG00000101200	Ensembl Gene ID	551	
ENSG00000101203	Ensembl Gene ID	57642	
ENSG00000101204	Ensembl Gene ID	102723788; 1137	
ENSG00000101210	Ensembl Gene ID	1917	
ENSG00000101213	Ensembl Gene ID	5753	
ENSG00000101216	Ensembl Gene ID	26205	
ENSG00000101220	Ensembl Gene ID	54976	
ENSG00000101222	Ensembl Gene ID	25876	
ENSG00000101224	Ensembl Gene ID	994	
ENSG00000101230	Ensembl Gene ID	140862	
ENSG00000101236	Ensembl Gene ID	11237	
ENSG00000101246	Ensembl Gene ID	10139	
ENSG00000101247	Ensembl Gene ID	79133	
ENSG00000101251	Ensembl Gene ID	80343	
ENSG00000101255	Ensembl Gene ID	57761	
ENSG00000101265	Ensembl Gene ID	9770	
ENSG00000101266	Ensembl Gene ID	1457	
ENSG00000101276	Ensembl Gene ID	113278	
ENSG00000101278	Ensembl Gene ID	-	
ENSG00000101280	Ensembl Gene ID	51378	
ENSG00000101282	Ensembl Gene ID	343637	
ENSG00000101290	Ensembl Gene ID	8760	
ENSG00000101292	Ensembl Gene ID	128674	
ENSG00000101294	Ensembl Gene ID	81502	
ENSG00000101298	Ensembl Gene ID	9751	
ENSG00000101306	Ensembl Gene ID	85366	
ENSG00000101307	Ensembl Gene ID	10326	
ENSG00000101310	Ensembl Gene ID	10483	
ENSG00000101311	Ensembl Gene ID	55612	
ENSG00000101323	Ensembl Gene ID	54363	
ENSG00000101327	Ensembl Gene ID	5173	
ENSG00000101331	Ensembl Gene ID	140706	
ENSG00000101333	Ensembl Gene ID	5332	
ENSG00000101335	Ensembl Gene ID	10398	
ENSG00000101336	Ensembl Gene ID	3055	
ENSG00000101337	Ensembl Gene ID	9777	
ENSG00000101342	Ensembl Gene ID	140711	
ENSG00000101343	Ensembl Gene ID	51340	
ENSG00000101346	Ensembl Gene ID	23509	
ENSG00000101347	Ensembl Gene ID	25939	
ENSG00000101349	Ensembl Gene ID	57144	
ENSG00000101350	Ensembl Gene ID	9371	
ENSG00000101353	Ensembl Gene ID	140699	
ENSG00000101361	Ensembl Gene ID	10528	
ENSG00000101363	Ensembl Gene ID	63905	
ENSG00000101365	Ensembl Gene ID	3420	
ENSG00000101367	Ensembl Gene ID	22919	
ENSG00000101384	Ensembl Gene ID	182	
ENSG00000101391	Ensembl Gene ID	51654	
ENSG00000101400	Ensembl Gene ID	6640	
ENSG00000101405	Ensembl Gene ID	5020	
ENSG00000101407	Ensembl Gene ID	9675	
ENSG00000101412	Ensembl Gene ID	1869	
ENSG00000101413	Ensembl Gene ID	58490	
ENSG00000101417	Ensembl Gene ID	11264	
ENSG00000101421	Ensembl Gene ID	128866	
ENSG00000101425	Ensembl Gene ID	671	
ENSG00000101435	Ensembl Gene ID	128821	
ENSG00000101438	Ensembl Gene ID	140679	
ENSG00000101439	Ensembl Gene ID	1471	
ENSG00000101440	Ensembl Gene ID	434	
ENSG00000101441	Ensembl Gene ID	1472	
ENSG00000101442	Ensembl Gene ID	79913	
ENSG00000101443	Ensembl Gene ID	10406	
ENSG00000101444	Ensembl Gene ID	191	
ENSG00000101445	Ensembl Gene ID	26051	
ENSG00000101446	Ensembl Gene ID	10816	
ENSG00000101447	Ensembl Gene ID	81610	
ENSG00000101448	Ensembl Gene ID	57119	
ENSG00000101452	Ensembl Gene ID	60625	
ENSG00000101457	Ensembl Gene ID	116092	
ENSG00000101460	Ensembl Gene ID	84557	
ENSG00000101463	Ensembl Gene ID	79953	
ENSG00000101464	Ensembl Gene ID	128869	
ENSG00000101470	Ensembl Gene ID	7125	
ENSG00000101473	Ensembl Gene ID	10005	
ENSG00000101474	Ensembl Gene ID	57136	
ENSG00000101489	Ensembl Gene ID	56853	
ENSG00000101493	Ensembl Gene ID	9658	
ENSG00000101542	Ensembl Gene ID	28316	
ENSG00000101544	Ensembl Gene ID	22850	
ENSG00000101546	Ensembl Gene ID	79863	
ENSG00000101557	Ensembl Gene ID	9097	
ENSG00000101558	Ensembl Gene ID	9218	
ENSG00000101574	Ensembl Gene ID	64863	
ENSG00000101577	Ensembl Gene ID	9663	
ENSG00000101596	Ensembl Gene ID	23347	
ENSG00000101605	Ensembl Gene ID	8736	
ENSG00000101608	Ensembl Gene ID	10627	
ENSG00000101624	Ensembl Gene ID	79959	
ENSG00000101638	Ensembl Gene ID	29906	
ENSG00000101639	Ensembl Gene ID	55125	
ENSG00000101654	Ensembl Gene ID	8731	
ENSG00000101665	Ensembl Gene ID	4092	
ENSG00000101670	Ensembl Gene ID	9388	
ENSG00000101680	Ensembl Gene ID	284217	
ENSG00000101695	Ensembl Gene ID	54941	
ENSG00000101745	Ensembl Gene ID	23253	
ENSG00000101746	Ensembl Gene ID	8715	
ENSG00000101751	Ensembl Gene ID	11201	
ENSG00000101752	Ensembl Gene ID	57534	
ENSG00000101773	Ensembl Gene ID	5932	
ENSG00000101782	Ensembl Gene ID	8780	
ENSG00000101811	Ensembl Gene ID	1478	
ENSG00000101812	Ensembl Gene ID	286436	
ENSG00000101825	Ensembl Gene ID	25878	
ENSG00000101842	Ensembl Gene ID	340547	
ENSG00000101843	Ensembl Gene ID	5716	
ENSG00000101844	Ensembl Gene ID	115201	
ENSG00000101846	Ensembl Gene ID	412	
ENSG00000101849	Ensembl Gene ID	6907	
ENSG00000101850	Ensembl Gene ID	4935	
ENSG00000101856	Ensembl Gene ID	10857	
ENSG00000101868	Ensembl Gene ID	5422	
ENSG00000101871	Ensembl Gene ID	4281	
ENSG00000101882	Ensembl Gene ID	79576	
ENSG00000101883	Ensembl Gene ID	158800	
ENSG00000101888	Ensembl Gene ID	55916	
ENSG00000101890	Ensembl Gene ID	2986	
ENSG00000101892	Ensembl Gene ID	23439	
ENSG00000101898	Ensembl Gene ID	-	
ENSG00000101901	Ensembl Gene ID	79868	
ENSG00000101911	Ensembl Gene ID	5634	
ENSG00000101916	Ensembl Gene ID	51311	
ENSG00000101928	Ensembl Gene ID	56180	
ENSG00000101935	Ensembl Gene ID	9949	
ENSG00000101938	Ensembl Gene ID	91851	
ENSG00000101940	Ensembl Gene ID	64743	
ENSG00000101945	Ensembl Gene ID	6839	
ENSG00000101951	Ensembl Gene ID	9506	
ENSG00000101955	Ensembl Gene ID	8406	
ENSG00000101958	Ensembl Gene ID	2742	
ENSG00000101966	Ensembl Gene ID	331	
ENSG00000101972	Ensembl Gene ID	10735	
ENSG00000101974	Ensembl Gene ID	286410	
ENSG00000101977	Ensembl Gene ID	4168	
ENSG00000101981	Ensembl Gene ID	2158	
ENSG00000101986	Ensembl Gene ID	215	
ENSG00000101997	Ensembl Gene ID	28952	
ENSG00000102001	Ensembl Gene ID	778	
ENSG00000102003	Ensembl Gene ID	6855	
ENSG00000102007	Ensembl Gene ID	5355	
ENSG00000102010	Ensembl Gene ID	660	
ENSG00000102021	Ensembl Gene ID	51213	
ENSG00000102024	Ensembl Gene ID	5358	
ENSG00000102030	Ensembl Gene ID	8260	
ENSG00000102032	Ensembl Gene ID	5973	
ENSG00000102034	Ensembl Gene ID	2000	
ENSG00000102038	Ensembl Gene ID	6594	
ENSG00000102043	Ensembl Gene ID	55613	
ENSG00000102048	Ensembl Gene ID	140462	
ENSG00000102053	Ensembl Gene ID	340554	
ENSG00000102054	Ensembl Gene ID	5931	
ENSG00000102055	Ensembl Gene ID	-	
ENSG00000102057	Ensembl Gene ID	3750	
ENSG00000102076	Ensembl Gene ID	5956	
ENSG00000102078	Ensembl Gene ID	9016	
ENSG00000102081	Ensembl Gene ID	2332	
ENSG00000102096	Ensembl Gene ID	11040	
ENSG00000102098	Ensembl Gene ID	10389	
ENSG00000102100	Ensembl Gene ID	7355	
ENSG00000102103	Ensembl Gene ID	10084	
ENSG00000102104	Ensembl Gene ID	6247	
ENSG00000102109	Ensembl Gene ID	27344	
ENSG00000102119	Ensembl Gene ID	2010	
ENSG00000102125	Ensembl Gene ID	6901	
ENSG00000102128	Ensembl Gene ID	282808	
ENSG00000102144	Ensembl Gene ID	5230	
ENSG00000102145	Ensembl Gene ID	2623	
ENSG00000102158	Ensembl Gene ID	84061	
ENSG00000102172	Ensembl Gene ID	6611	
ENSG00000102174	Ensembl Gene ID	5251	
ENSG00000102178	Ensembl Gene ID	8266	
ENSG00000102181	Ensembl Gene ID	83692	
ENSG00000102189	Ensembl Gene ID	8411	
ENSG00000102195	Ensembl Gene ID	9248	
ENSG00000102218	Ensembl Gene ID	6102	
ENSG00000102221	Ensembl Gene ID	9767	
ENSG00000102225	Ensembl Gene ID	5127	
ENSG00000102226	Ensembl Gene ID	8237	
ENSG00000102230	Ensembl Gene ID	9468	
ENSG00000102239	Ensembl Gene ID	680	
ENSG00000102241	Ensembl Gene ID	27336	
ENSG00000102243	Ensembl Gene ID	51442	
ENSG00000102245	Ensembl Gene ID	959	
ENSG00000102265	Ensembl Gene ID	7076	
ENSG00000102271	Ensembl Gene ID	56062	
ENSG00000102287	Ensembl Gene ID	2564	
ENSG00000102290	Ensembl Gene ID	27328	
ENSG00000102302	Ensembl Gene ID	2245	
ENSG00000102309	Ensembl Gene ID	5303	
ENSG00000102312	Ensembl Gene ID	64840	
ENSG00000102313	Ensembl Gene ID	347365	
ENSG00000102316	Ensembl Gene ID	10916	
ENSG00000102317	Ensembl Gene ID	5935	
ENSG00000102349	Ensembl Gene ID	11279	
ENSG00000102359	Ensembl Gene ID	27286	
ENSG00000102362	Ensembl Gene ID	94121	
ENSG00000102383	Ensembl Gene ID	158866	
ENSG00000102384	Ensembl Gene ID	2491	
ENSG00000102385	Ensembl Gene ID	1821	
ENSG00000102387	Ensembl Gene ID	54457	
ENSG00000102390	Ensembl Gene ID	51260	
ENSG00000102393	Ensembl Gene ID	2717	
ENSG00000102401	Ensembl Gene ID	51566	
ENSG00000102409	Ensembl Gene ID	56271	
ENSG00000102445	Ensembl Gene ID	80183	
ENSG00000102452	Ensembl Gene ID	259232	
ENSG00000102466	Ensembl Gene ID	2259	
ENSG00000102468	Ensembl Gene ID	3356	
ENSG00000102471	Ensembl Gene ID	54602	
ENSG00000102524	Ensembl Gene ID	10673	
ENSG00000102531	Ensembl Gene ID	22862	
ENSG00000102539	Ensembl Gene ID	2862	
ENSG00000102543	Ensembl Gene ID	81602	
ENSG00000102547	Ensembl Gene ID	81617	
ENSG00000102554	Ensembl Gene ID	688	
ENSG00000102572	Ensembl Gene ID	8428	
ENSG00000102575	Ensembl Gene ID	54	
ENSG00000102580	Ensembl Gene ID	5611	
ENSG00000102595	Ensembl Gene ID	55757	
ENSG00000102606	Ensembl Gene ID	8874	
ENSG00000102678	Ensembl Gene ID	2254	
ENSG00000102683	Ensembl Gene ID	6445	
ENSG00000102699	Ensembl Gene ID	143	
ENSG00000102710	Ensembl Gene ID	55578	
ENSG00000102738	Ensembl Gene ID	10240	
ENSG00000102743	Ensembl Gene ID	10166	
ENSG00000102753	Ensembl Gene ID	3839	
ENSG00000102755	Ensembl Gene ID	2321	
ENSG00000102760	Ensembl Gene ID	28984	
ENSG00000102763	Ensembl Gene ID	23078	
ENSG00000102780	Ensembl Gene ID	160851	
ENSG00000102781	Ensembl Gene ID	84056	
ENSG00000102786	Ensembl Gene ID	26512	
ENSG00000102794	Ensembl Gene ID	730249	
ENSG00000102796	Ensembl Gene ID	79758	
ENSG00000102802	Ensembl Gene ID	84935	
